TIME,OFFSET,T_SET120,T_SET115,T_SET110,T_SET105,T_SET100,T_SET95,T_SET90,T_SET86,T_SET75,T_SET70,T_SET65,T_SET60,T_SET55,T_SET50,T_SET45,T_SET40,T_SET35,ESPECTROSCOPIA,S_NORM
-0.01352,0.016,,0.178,0.176,0.24,0.238,0.242,0.256,0.252,0.266,0.254,0.258,0.258,0.266,0.26,0.254,0.258,0.266,1.42,0.154
-0.01348,0.016,,0.178,0.178,0.24,0.236,0.242,0.26,0.252,0.266,0.256,0.26,0.256,0.266,0.258,0.256,0.258,0.266,1.42,0.152
-0.01344,0.016,,0.178,0.178,0.242,0.238,0.242,0.258,0.254,0.268,0.258,0.258,0.256,0.266,0.26,0.254,0.258,0.264,1.42,0.154
-0.0134,0.018,,0.178,0.18,0.242,0.24,0.242,0.258,0.252,0.266,0.256,0.258,0.256,0.266,0.258,0.256,0.256,0.264,1.42,0.156
-0.01336,0.016,,0.18,0.178,0.242,0.238,0.242,0.262,0.252,0.266,0.256,0.258,0.258,0.266,0.258,0.254,0.258,0.266,1.44,0.154
-0.01332,0.018,,0.18,0.178,0.244,0.24,0.242,0.258,0.252,0.266,0.256,0.258,0.256,0.264,0.258,0.252,0.258,0.266,1.42,0.154
-0.01328,0.016,,0.18,0.18,0.244,0.238,0.244,0.258,0.252,0.268,0.256,0.26,0.258,0.264,0.26,0.256,0.256,0.264,1.4,0.154
-0.01324,0.018,,0.18,0.18,0.246,0.236,0.242,0.258,0.254,0.268,0.256,0.258,0.258,0.264,0.258,0.254,0.258,0.266,1.4,0.154
-0.0132,0.016,,0.178,0.18,0.242,0.238,0.244,0.26,0.252,0.268,0.256,0.258,0.258,0.266,0.258,0.254,0.256,0.266,1.42,0.154
-0.01316,0.016,,0.18,0.18,0.246,0.238,0.244,0.26,0.254,0.268,0.256,0.26,0.256,0.266,0.258,0.254,0.258,0.266,1.4,0.154
-0.01312,0.016,,0.18,0.18,0.244,0.238,0.244,0.26,0.252,0.268,0.256,0.258,0.258,0.266,0.258,0.256,0.258,0.264,1.42,0.154
-0.01308,0.016,,0.18,0.18,0.246,0.238,0.246,0.258,0.252,0.266,0.256,0.258,0.258,0.266,0.26,0.256,0.258,0.264,1.4,0.156
-0.01304,0.016,,0.18,0.18,0.244,0.238,0.244,0.26,0.252,0.268,0.258,0.26,0.258,0.264,0.26,0.256,0.258,0.264,1.4,0.154
-0.013,0.016,,0.182,0.182,0.246,0.238,0.246,0.258,0.254,0.268,0.256,0.258,0.258,0.266,0.258,0.256,0.258,0.264,1.42,0.154
-0.01296,0.016,,0.182,0.18,0.246,0.238,0.244,0.26,0.254,0.266,0.254,0.26,0.258,0.264,0.258,0.254,0.258,0.266,1.4,0.154
-0.01292,0.016,,0.182,0.182,0.246,0.24,0.244,0.262,0.254,0.266,0.256,0.258,0.258,0.266,0.258,0.254,0.258,0.264,1.4,0.154
-0.01288,0.016,,0.182,0.182,0.248,0.238,0.244,0.258,0.254,0.268,0.256,0.258,0.256,0.268,0.258,0.254,0.256,0.266,1.4,0.154
-0.01284,0.016,,0.182,0.182,0.246,0.238,0.244,0.262,0.252,0.268,0.258,0.256,0.258,0.266,0.26,0.254,0.258,0.264,1.42,0.154
-0.0128,0.016,,0.18,0.182,0.246,0.24,0.246,0.262,0.254,0.266,0.256,0.26,0.258,0.266,0.258,0.254,0.258,0.266,1.4,0.154
-0.01276,0.014,,0.182,0.182,0.246,0.24,0.244,0.258,0.254,0.266,0.256,0.26,0.258,0.268,0.26,0.254,0.258,0.264,1.4,0.154
-0.01272,0.014,,0.182,0.182,0.248,0.238,0.244,0.26,0.254,0.268,0.256,0.258,0.258,0.266,0.26,0.254,0.258,0.266,1.42,0.152
-0.01268,0.018,,0.184,0.182,0.246,0.24,0.244,0.262,0.254,0.266,0.256,0.26,0.258,0.266,0.26,0.254,0.258,0.264,1.42,0.156
-0.01264,0.016,,0.184,0.182,0.246,0.24,0.246,0.258,0.254,0.266,0.256,0.258,0.258,0.268,0.26,0.254,0.258,0.264,1.4,0.154
-0.0126,0.016,,0.182,0.184,0.246,0.24,0.246,0.258,0.254,0.266,0.254,0.258,0.256,0.266,0.26,0.254,0.256,0.264,1.42,0.154
-0.01256,0.016,,0.184,0.184,0.246,0.24,0.244,0.258,0.254,0.268,0.256,0.26,0.256,0.264,0.26,0.256,0.258,0.266,1.4,0.154
-0.01252,0.016,,0.186,0.184,0.246,0.24,0.244,0.26,0.254,0.268,0.256,0.26,0.258,0.266,0.262,0.256,0.258,0.264,1.4,0.154
-0.01248,0.016,,0.184,0.184,0.248,0.24,0.246,0.262,0.254,0.266,0.256,0.26,0.258,0.266,0.256,0.254,0.258,0.266,1.42,0.154
-0.01244,0.016,,0.184,0.184,0.248,0.24,0.246,0.258,0.254,0.266,0.256,0.258,0.256,0.264,0.258,0.254,0.256,0.266,1.4,0.154
-0.0124,0.016,,0.184,0.184,0.246,0.24,0.246,0.262,0.254,0.266,0.256,0.262,0.258,0.266,0.26,0.254,0.256,0.266,1.4,0.156
-0.01236,0.018,,0.184,0.184,0.248,0.24,0.246,0.262,0.254,0.268,0.256,0.26,0.256,0.266,0.26,0.254,0.256,0.266,1.4,0.154
-0.01232,0.016,,0.184,0.184,0.248,0.24,0.246,0.258,0.254,0.268,0.256,0.258,0.256,0.266,0.258,0.254,0.258,0.264,1.4,0.154
-0.01228,0.016,,0.186,0.184,0.248,0.24,0.246,0.26,0.254,0.268,0.256,0.26,0.256,0.266,0.262,0.254,0.258,0.264,1.42,0.156
-0.01224,0.018,,0.184,0.182,0.248,0.24,0.246,0.262,0.254,0.266,0.256,0.258,0.258,0.264,0.258,0.256,0.258,0.264,1.4,0.154
-0.0122,0.016,,0.186,0.182,0.248,0.24,0.246,0.26,0.254,0.268,0.256,0.26,0.258,0.266,0.258,0.252,0.258,0.266,1.4,0.154
-0.01216,0.016,,0.186,0.184,0.248,0.242,0.246,0.26,0.254,0.268,0.256,0.258,0.256,0.266,0.26,0.256,0.256,0.264,1.4,0.154
-0.01212,0.016,,0.186,0.184,0.25,0.24,0.246,0.262,0.254,0.268,0.254,0.258,0.258,0.264,0.26,0.254,0.258,0.266,1.4,0.154
-0.01208,0.016,,0.184,0.184,0.248,0.24,0.244,0.262,0.254,0.268,0.256,0.258,0.258,0.264,0.26,0.256,0.256,0.264,1.4,0.154
-0.01204,0.016,,0.184,0.184,0.248,0.24,0.246,0.262,0.258,0.268,0.256,0.26,0.258,0.266,0.258,0.254,0.258,0.264,1.4,0.154
-0.012,0.016,,0.186,0.186,0.248,0.242,0.246,0.258,0.254,0.266,0.256,0.258,0.258,0.266,0.26,0.254,0.258,0.262,1.42,0.154
-0.01196,0.016,,0.188,0.184,0.248,0.24,0.246,0.262,0.256,0.266,0.258,0.258,0.258,0.264,0.258,0.256,0.258,0.264,1.42,0.154
-0.01192,0.016,,0.186,0.184,0.25,0.242,0.246,0.262,0.254,0.268,0.256,0.262,0.256,0.264,0.258,0.254,0.258,0.264,1.4,0.154
-0.01188,0.016,,0.188,0.186,0.248,0.24,0.246,0.262,0.254,0.266,0.256,0.258,0.256,0.264,0.258,0.252,0.256,0.266,1.4,0.154
-0.01184,0.018,,0.186,0.184,0.248,0.242,0.246,0.258,0.254,0.268,0.258,0.258,0.256,0.266,0.256,0.254,0.258,0.266,1.4,0.154
-0.0118,0.018,,0.186,0.186,0.248,0.24,0.248,0.262,0.256,0.268,0.258,0.26,0.258,0.264,0.26,0.254,0.258,0.264,1.4,0.156
-0.01176,0.016,,0.188,0.186,0.25,0.24,0.246,0.262,0.254,0.268,0.256,0.262,0.256,0.264,0.26,0.256,0.258,0.264,1.38,0.154
-0.01172,0.018,,0.188,0.186,0.248,0.242,0.246,0.262,0.254,0.268,0.256,0.26,0.256,0.268,0.258,0.256,0.256,0.264,1.38,0.154
-0.01168,0.016,,0.188,0.186,0.248,0.242,0.248,0.258,0.254,0.266,0.256,0.258,0.256,0.266,0.26,0.254,0.256,0.264,1.38,0.154
-0.01164,0.018,,0.184,0.186,0.248,0.242,0.246,0.26,0.256,0.268,0.256,0.26,0.256,0.266,0.26,0.256,0.256,0.262,1.4,0.154
-0.0116,0.016,,0.188,0.186,0.248,0.244,0.248,0.26,0.256,0.268,0.256,0.258,0.258,0.266,0.258,0.254,0.258,0.262,1.4,0.154
-0.01156,0.016,,0.188,0.188,0.248,0.242,0.248,0.26,0.254,0.268,0.256,0.262,0.256,0.266,0.26,0.254,0.256,0.266,1.4,0.154
-0.01152,0.018,,0.188,0.188,0.248,0.24,0.244,0.262,0.254,0.268,0.256,0.258,0.256,0.266,0.258,0.254,0.258,0.264,1.38,0.154
-0.01148,0.016,,0.188,0.188,0.248,0.24,0.246,0.26,0.254,0.268,0.254,0.256,0.258,0.266,0.26,0.254,0.256,0.264,1.38,0.152
-0.01144,0.018,,0.188,0.184,0.25,0.24,0.248,0.262,0.254,0.268,0.258,0.258,0.258,0.266,0.26,0.254,0.258,0.264,1.4,0.154
-0.0114,0.016,,0.186,0.186,0.25,0.24,0.248,0.262,0.256,0.268,0.258,0.258,0.256,0.264,0.26,0.254,0.258,0.264,1.4,0.152
-0.01136,0.016,,0.188,0.184,0.25,0.244,0.248,0.262,0.252,0.268,0.256,0.258,0.258,0.266,0.258,0.254,0.258,0.264,1.38,0.154
-0.01132,0.016,,0.188,0.184,0.252,0.244,0.246,0.26,0.254,0.268,0.256,0.258,0.256,0.266,0.258,0.254,0.256,0.266,1.4,0.156
-0.01128,0.016,,0.188,0.186,0.25,0.244,0.246,0.258,0.256,0.268,0.256,0.258,0.256,0.264,0.258,0.254,0.258,0.264,1.4,0.154
-0.01124,0.016,,0.188,0.186,0.25,0.244,0.246,0.262,0.254,0.268,0.256,0.258,0.256,0.266,0.258,0.254,0.256,0.266,1.38,0.154
-0.0112,0.016,,0.188,0.188,0.25,0.244,0.248,0.26,0.256,0.268,0.258,0.258,0.256,0.266,0.258,0.254,0.258,0.266,1.4,0.154
-0.01116,0.014,,0.188,0.188,0.252,0.244,0.248,0.26,0.256,0.266,0.256,0.258,0.258,0.266,0.26,0.254,0.256,0.266,1.4,0.156
-0.01112,0.016,,0.188,0.188,0.25,0.242,0.246,0.26,0.254,0.27,0.256,0.258,0.258,0.266,0.258,0.252,0.258,0.266,1.4,0.154
-0.01108,0.018,,0.188,0.186,0.25,0.242,0.248,0.262,0.256,0.268,0.256,0.258,0.256,0.266,0.258,0.252,0.258,0.264,1.38,0.156
-0.01104,0.016,,0.188,0.188,0.248,0.242,0.248,0.262,0.254,0.268,0.256,0.26,0.258,0.266,0.258,0.254,0.258,0.264,1.38,0.156
-0.011,0.016,,0.188,0.188,0.25,0.242,0.248,0.262,0.254,0.266,0.256,0.26,0.256,0.266,0.26,0.254,0.256,0.266,1.4,0.154
-0.01096,0.016,,0.19,0.188,0.25,0.244,0.248,0.262,0.256,0.266,0.258,0.258,0.258,0.266,0.26,0.256,0.258,0.266,1.4,0.154
-0.01092,0.016,,0.188,0.186,0.25,0.242,0.246,0.26,0.256,0.268,0.256,0.258,0.256,0.264,0.256,0.254,0.256,0.264,1.38,0.154
-0.01088,0.016,,0.188,0.186,0.25,0.242,0.248,0.262,0.252,0.266,0.256,0.262,0.258,0.266,0.262,0.256,0.256,0.264,1.38,0.154
-0.01084,0.018,,0.19,0.188,0.25,0.244,0.246,0.26,0.254,0.266,0.256,0.258,0.258,0.266,0.256,0.254,0.258,0.264,1.38,0.154
-0.0108,0.016,,0.186,0.186,0.252,0.24,0.248,0.26,0.256,0.266,0.256,0.258,0.258,0.266,0.258,0.254,0.258,0.264,1.4,0.154
-0.01076,0.016,,0.188,0.19,0.25,0.244,0.248,0.26,0.254,0.268,0.256,0.258,0.256,0.266,0.258,0.254,0.258,0.266,1.4,0.152
-0.01072,0.018,,0.19,0.188,0.252,0.242,0.246,0.262,0.256,0.266,0.256,0.258,0.256,0.264,0.258,0.252,0.258,0.262,1.38,0.154
-0.01068,0.016,,0.188,0.188,0.25,0.244,0.246,0.262,0.254,0.268,0.256,0.258,0.256,0.266,0.258,0.254,0.258,0.264,1.38,0.152
-0.01064,0.016,,0.188,0.184,0.25,0.242,0.248,0.262,0.256,0.268,0.256,0.258,0.256,0.266,0.258,0.254,0.258,0.264,1.38,0.154
-0.0106,0.016,,0.19,0.188,0.25,0.242,0.246,0.262,0.252,0.268,0.256,0.258,0.258,0.266,0.258,0.254,0.258,0.266,1.38,0.152
-0.01056,0.018,,0.188,0.186,0.25,0.242,0.248,0.258,0.254,0.266,0.256,0.258,0.258,0.264,0.258,0.254,0.256,0.266,1.38,0.154
-0.01052,0.018,,0.188,0.188,0.25,0.242,0.246,0.262,0.256,0.268,0.256,0.258,0.258,0.264,0.258,0.254,0.258,0.264,1.4,0.154
-0.01048,0.016,,0.188,0.186,0.25,0.242,0.248,0.262,0.254,0.266,0.256,0.258,0.258,0.264,0.26,0.254,0.256,0.264,1.38,0.152
-0.01044,0.016,,0.188,0.186,0.25,0.242,0.25,0.258,0.256,0.268,0.256,0.258,0.256,0.266,0.262,0.252,0.258,0.264,1.38,0.154
-0.0104,0.016,,0.188,0.188,0.248,0.242,0.248,0.26,0.256,0.266,0.256,0.26,0.256,0.264,0.258,0.252,0.256,0.264,1.38,0.154
-0.01036,0.016,,0.19,0.188,0.25,0.244,0.248,0.262,0.256,0.268,0.256,0.258,0.258,0.266,0.258,0.254,0.256,0.262,1.4,0.156
-0.01032,0.016,,0.188,0.188,0.25,0.242,0.248,0.262,0.254,0.268,0.256,0.258,0.258,0.264,0.256,0.254,0.256,0.264,1.38,0.154
-0.01028,0.016,,0.19,0.186,0.25,0.244,0.248,0.262,0.256,0.266,0.256,0.258,0.258,0.264,0.258,0.254,0.258,0.264,1.38,0.156
-0.01024,0.016,,0.19,0.186,0.25,0.244,0.248,0.262,0.258,0.268,0.256,0.256,0.256,0.264,0.258,0.254,0.256,0.264,1.36,0.154
-0.0102,0.018,,0.19,0.186,0.25,0.242,0.248,0.26,0.254,0.266,0.256,0.258,0.256,0.266,0.256,0.252,0.254,0.264,1.38,0.154
-0.01016,0.016,,0.188,0.188,0.25,0.244,0.248,0.262,0.254,0.266,0.256,0.258,0.256,0.264,0.26,0.254,0.256,0.264,1.38,0.156
-0.01012,0.018,,0.19,0.186,0.252,0.242,0.248,0.262,0.256,0.266,0.256,0.256,0.256,0.262,0.258,0.252,0.258,0.262,1.38,0.154
-0.01008,0.016,,0.19,0.19,0.25,0.244,0.246,0.26,0.256,0.268,0.256,0.258,0.256,0.264,0.26,0.254,0.258,0.264,1.38,0.154
-0.01004,0.018,,0.188,0.188,0.25,0.242,0.246,0.258,0.254,0.268,0.254,0.258,0.254,0.264,0.258,0.254,0.258,0.264,1.36,0.154
-0.01,0.016,,0.188,0.188,0.25,0.242,0.248,0.26,0.252,0.266,0.256,0.258,0.258,0.266,0.26,0.252,0.256,0.264,1.36,0.154
-0.00996,0.016,,0.188,0.186,0.248,0.244,0.246,0.262,0.256,0.266,0.256,0.258,0.256,0.264,0.258,0.252,0.256,0.264,1.38,0.154
-0.00992,0.014,,0.188,0.188,0.25,0.244,0.248,0.262,0.254,0.264,0.256,0.258,0.256,0.264,0.258,0.252,0.256,0.264,1.4,0.154
-0.00988,0.016,,0.19,0.188,0.252,0.242,0.248,0.262,0.256,0.268,0.256,0.26,0.258,0.264,0.258,0.254,0.256,0.264,1.38,0.154
-0.00984,0.016,,0.188,0.188,0.25,0.242,0.248,0.262,0.254,0.266,0.258,0.258,0.256,0.264,0.258,0.254,0.256,0.264,1.36,0.154
-0.0098,0.018,,0.19,0.188,0.25,0.242,0.246,0.26,0.254,0.268,0.258,0.258,0.256,0.266,0.26,0.254,0.256,0.264,1.38,0.154
-0.00976,0.016,,0.19,0.188,0.25,0.244,0.248,0.262,0.256,0.266,0.256,0.26,0.256,0.264,0.258,0.252,0.256,0.264,1.38,0.154
-0.00972,0.016,,0.19,0.188,0.25,0.24,0.248,0.262,0.254,0.266,0.256,0.258,0.258,0.264,0.258,0.254,0.256,0.264,1.38,0.152
-0.00968,0.018,,0.188,0.188,0.25,0.244,0.248,0.262,0.256,0.266,0.254,0.258,0.256,0.264,0.256,0.254,0.256,0.264,1.36,0.154
-0.00964,0.018,,0.188,0.188,0.25,0.244,0.248,0.264,0.256,0.266,0.256,0.258,0.256,0.266,0.258,0.254,0.258,0.264,1.38,0.154
-0.0096,0.016,,0.188,0.188,0.252,0.244,0.246,0.262,0.254,0.268,0.256,0.258,0.254,0.264,0.26,0.252,0.256,0.264,1.36,0.154
-0.00956,0.014,,0.188,0.188,0.25,0.244,0.246,0.262,0.254,0.266,0.256,0.258,0.256,0.264,0.258,0.254,0.258,0.264,1.38,0.154
-0.00952,0.016,,0.19,0.188,0.25,0.242,0.246,0.26,0.256,0.268,0.256,0.258,0.256,0.264,0.258,0.252,0.256,0.262,1.38,0.154
-0.00948,0.016,,0.19,0.186,0.25,0.242,0.248,0.262,0.256,0.268,0.256,0.258,0.258,0.264,0.26,0.254,0.256,0.264,1.38,0.154
-0.00944,0.018,,0.19,0.188,0.25,0.244,0.246,0.258,0.254,0.266,0.256,0.258,0.256,0.264,0.258,0.252,0.258,0.264,1.38,0.154
-0.0094,0.016,,0.188,0.188,0.25,0.244,0.248,0.26,0.254,0.268,0.256,0.258,0.256,0.264,0.258,0.252,0.256,0.262,1.38,0.152
-0.00936,0.018,,0.188,0.188,0.252,0.242,0.246,0.258,0.256,0.266,0.256,0.258,0.256,0.264,0.258,0.254,0.256,0.264,1.38,0.154
-0.00932,0.016,,0.188,0.188,0.25,0.242,0.246,0.262,0.256,0.268,0.256,0.258,0.256,0.264,0.258,0.252,0.254,0.262,1.36,0.154
-0.00928,0.016,,0.188,0.186,0.25,0.244,0.246,0.26,0.254,0.266,0.256,0.258,0.258,0.266,0.258,0.252,0.258,0.264,1.38,0.154
-0.00924,0.016,,0.19,0.188,0.25,0.244,0.248,0.26,0.254,0.266,0.256,0.258,0.256,0.262,0.258,0.252,0.256,0.264,1.38,0.152
-0.0092,0.016,,0.188,0.188,0.25,0.244,0.248,0.26,0.254,0.268,0.256,0.256,0.256,0.264,0.258,0.254,0.256,0.266,1.38,0.154
-0.00916,0.016,,0.188,0.188,0.248,0.242,0.248,0.262,0.254,0.266,0.254,0.258,0.256,0.264,0.258,0.252,0.258,0.264,1.36,0.152
-0.00912,0.014,,0.188,0.186,0.25,0.24,0.248,0.26,0.254,0.266,0.256,0.258,0.258,0.264,0.258,0.252,0.256,0.262,1.4,0.152
-0.00908,0.018,,0.188,0.188,0.25,0.244,0.246,0.262,0.256,0.266,0.258,0.258,0.256,0.266,0.258,0.254,0.256,0.264,1.36,0.154
-0.00904,0.016,,0.188,0.188,0.25,0.244,0.248,0.26,0.256,0.266,0.256,0.256,0.254,0.266,0.258,0.254,0.258,0.264,1.36,0.154
-0.009,0.016,,0.19,0.188,0.25,0.244,0.248,0.258,0.254,0.266,0.256,0.258,0.258,0.264,0.258,0.254,0.256,0.264,1.36,0.154
-0.00896,0.018,,0.188,0.186,0.248,0.244,0.248,0.258,0.254,0.266,0.256,0.258,0.258,0.266,0.258,0.254,0.256,0.262,1.36,0.152
-0.00892,0.016,,0.188,0.188,0.25,0.242,0.246,0.262,0.256,0.266,0.256,0.256,0.258,0.264,0.256,0.252,0.258,0.264,1.36,0.152
-0.00888,0.016,,0.188,0.188,0.248,0.242,0.246,0.26,0.254,0.266,0.256,0.256,0.256,0.264,0.26,0.254,0.256,0.264,1.36,0.152
-0.00884,0.016,,0.186,0.188,0.25,0.244,0.246,0.258,0.256,0.266,0.256,0.258,0.256,0.264,0.258,0.254,0.256,0.264,1.36,0.152
-0.0088,0.016,,0.188,0.188,0.25,0.242,0.246,0.258,0.254,0.268,0.256,0.258,0.256,0.264,0.258,0.254,0.258,0.264,1.36,0.154
-0.00876,0.016,,0.188,0.19,0.25,0.244,0.25,0.258,0.252,0.264,0.256,0.258,0.254,0.264,0.258,0.254,0.256,0.264,1.38,0.156
-0.00872,0.016,,0.188,0.184,0.25,0.24,0.246,0.258,0.254,0.266,0.256,0.258,0.256,0.266,0.258,0.252,0.256,0.264,1.36,0.154
-0.00868,0.016,,0.186,0.188,0.25,0.244,0.248,0.26,0.254,0.266,0.256,0.258,0.256,0.266,0.258,0.254,0.256,0.262,1.38,0.154
-0.00864,0.016,,0.188,0.186,0.25,0.242,0.248,0.258,0.254,0.266,0.254,0.256,0.256,0.264,0.258,0.254,0.256,0.264,1.36,0.154
-0.0086,0.018,,0.19,0.186,0.248,0.242,0.246,0.26,0.254,0.268,0.254,0.258,0.256,0.264,0.256,0.252,0.256,0.266,1.36,0.154
-0.00856,0.018,,0.186,0.186,0.248,0.244,0.248,0.26,0.254,0.266,0.256,0.258,0.256,0.264,0.26,0.254,0.256,0.266,1.36,0.154
-0.00852,0.016,,0.188,0.186,0.25,0.24,0.248,0.258,0.254,0.266,0.256,0.258,0.256,0.264,0.258,0.254,0.254,0.264,1.36,0.152
-0.00848,0.018,,0.188,0.186,0.25,0.244,0.246,0.258,0.254,0.266,0.258,0.256,0.256,0.266,0.258,0.254,0.256,0.264,1.36,0.154
-0.00844,0.016,,0.186,0.186,0.248,0.242,0.246,0.258,0.254,0.266,0.256,0.256,0.256,0.264,0.256,0.252,0.256,0.264,1.36,0.154
-0.0084,0.016,,0.186,0.186,0.248,0.242,0.248,0.256,0.254,0.266,0.254,0.256,0.256,0.264,0.258,0.254,0.256,0.264,1.36,0.152
-0.00836,0.016,,0.188,0.188,0.248,0.242,0.248,0.258,0.254,0.266,0.256,0.258,0.256,0.264,0.258,0.252,0.258,0.264,1.36,0.152
-0.00832,0.016,,0.188,0.184,0.25,0.242,0.248,0.258,0.254,0.266,0.254,0.258,0.256,0.266,0.258,0.254,0.256,0.264,1.36,0.154
-0.00828,0.016,,0.188,0.188,0.248,0.242,0.246,0.262,0.254,0.268,0.256,0.258,0.258,0.264,0.258,0.252,0.256,0.264,1.36,0.152
-0.00824,0.016,,0.186,0.184,0.25,0.242,0.248,0.26,0.254,0.266,0.256,0.258,0.254,0.264,0.256,0.254,0.256,0.266,1.36,0.154
-0.0082,0.016,,0.186,0.186,0.248,0.242,0.248,0.258,0.252,0.266,0.256,0.258,0.256,0.264,0.256,0.254,0.254,0.264,1.36,0.152
-0.00816,0.016,,0.188,0.184,0.248,0.24,0.246,0.258,0.254,0.266,0.256,0.256,0.256,0.264,0.256,0.254,0.256,0.264,1.38,0.152
-0.00812,0.018,,0.186,0.186,0.25,0.242,0.246,0.258,0.256,0.264,0.256,0.258,0.256,0.264,0.258,0.252,0.254,0.264,1.36,0.154
-0.00808,0.016,,0.184,0.184,0.25,0.242,0.246,0.256,0.254,0.264,0.254,0.258,0.256,0.262,0.258,0.254,0.256,0.264,1.36,0.154
