TIME,OFFSET,T_SET120,T_SET115,T_SET110,T_SET105,T_SET100,T_SET95,T_SET90,T_SET86,T_SET75,T_SET70,T_SET65,T_SET60,T_SET55,T_SET50,T_SET45,T_SET40,T_SET35,ESPECTROSCOPIA,S_NORM
0.0626,0.016,0.02,0.02,0.02,0.022,0.022,0.022,0.0224,0.024,0.036,0.048,0.056,0.07,0.092,0.102,0.106,0.11,0.122,0.424,0.138
0.0627,0.016,0.022,0.02,0.022,0.024,0.022,0.022,0.0232,0.0256,0.036,0.048,0.056,0.074,0.094,0.104,0.104,0.112,0.124,0.432,0.138
0.0628,0.016,0.02,0.02,0.022,0.022,0.022,0.024,0.0224,0.0264,0.038,0.05,0.06,0.078,0.094,0.104,0.108,0.114,0.124,0.432,0.14
0.0629,0.016,0.022,0.022,0.022,0.022,0.022,0.022,0.0248,0.0272,0.038,0.054,0.062,0.078,0.096,0.106,0.11,0.114,0.124,0.432,0.14
0.063,0.016,0.024,0.02,0.024,0.022,0.022,0.024,0.0248,0.028,0.042,0.056,0.064,0.08,0.098,0.108,0.11,0.116,0.124,0.44,0.138
0.0631,0.016,0.022,0.022,0.024,0.024,0.022,0.026,0.0264,0.0288,0.044,0.058,0.064,0.082,0.1,0.11,0.11,0.116,0.126,0.432,0.138
0.0632,0.014,0.022,0.022,0.024,0.022,0.026,0.026,0.0272,0.0304,0.044,0.058,0.068,0.084,0.102,0.112,0.112,0.118,0.128,0.44,0.14
0.0633,0.016,0.024,0.022,0.024,0.022,0.024,0.026,0.0272,0.0304,0.046,0.06,0.068,0.084,0.104,0.114,0.114,0.12,0.128,0.44,0.138
0.0634,0.016,0.024,0.022,0.024,0.024,0.026,0.026,0.0296,0.0328,0.05,0.062,0.072,0.09,0.104,0.112,0.114,0.118,0.13,0.44,0.136
0.0635,0.018,0.024,0.024,0.024,0.024,0.026,0.026,0.0296,0.0344,0.052,0.066,0.074,0.092,0.108,0.116,0.116,0.118,0.13,0.44,0.138
0.0636,0.016,0.024,0.024,0.024,0.026,0.026,0.03,0.0312,0.036,0.054,0.068,0.076,0.092,0.11,0.116,0.116,0.122,0.132,0.44,0.138
0.0637,0.016,0.024,0.026,0.026,0.026,0.028,0.032,0.0312,0.0376,0.054,0.072,0.078,0.092,0.11,0.118,0.116,0.12,0.132,0.448,0.138
0.0638,0.016,0.024,0.026,0.026,0.026,0.03,0.03,0.0352,0.04,0.056,0.074,0.08,0.096,0.112,0.118,0.118,0.122,0.132,0.44,0.138
0.0639,0.014,0.026,0.024,0.028,0.028,0.03,0.032,0.036,0.0408,0.06,0.076,0.084,0.098,0.116,0.118,0.12,0.124,0.132,0.44,0.14
0.064,0.016,0.028,0.026,0.028,0.03,0.034,0.034,0.0376,0.0424,0.062,0.078,0.084,0.1,0.114,0.122,0.118,0.126,0.132,0.456,0.136
0.0641,0.018,0.03,0.026,0.028,0.032,0.032,0.034,0.0392,0.0456,0.064,0.08,0.088,0.102,0.116,0.122,0.12,0.124,0.134,0.456,0.138
0.0642,0.018,0.028,0.028,0.03,0.032,0.034,0.036,0.0416,0.0464,0.068,0.082,0.09,0.104,0.116,0.124,0.122,0.126,0.134,0.456,0.138
0.0643,0.016,0.03,0.028,0.03,0.034,0.036,0.038,0.044,0.0504,0.07,0.084,0.092,0.106,0.12,0.124,0.122,0.128,0.136,0.456,0.138
0.0644,0.018,0.03,0.032,0.032,0.036,0.04,0.04,0.0464,0.0528,0.074,0.086,0.094,0.108,0.122,0.126,0.122,0.126,0.134,0.456,0.138
0.0645,0.016,0.034,0.032,0.034,0.036,0.04,0.042,0.048,0.0552,0.076,0.09,0.096,0.11,0.122,0.128,0.124,0.13,0.136,0.456,0.138
0.0646,0.016,0.034,0.034,0.036,0.038,0.042,0.044,0.0504,0.0568,0.078,0.092,0.098,0.112,0.124,0.13,0.124,0.128,0.138,0.448,0.138
0.0647,0.016,0.038,0.036,0.038,0.04,0.044,0.048,0.052,0.0592,0.082,0.094,0.1,0.114,0.126,0.13,0.124,0.13,0.136,0.464,0.138
0.0648,0.016,0.038,0.036,0.038,0.044,0.048,0.048,0.0544,0.0624,0.084,0.098,0.102,0.116,0.126,0.13,0.126,0.132,0.136,0.464,0.138
0.0649,0.016,0.04,0.04,0.04,0.046,0.05,0.05,0.0568,0.0648,0.086,0.098,0.104,0.118,0.126,0.132,0.126,0.13,0.138,0.464,0.138
0.065,0.016,0.042,0.04,0.044,0.048,0.052,0.054,0.06,0.0664,0.088,0.102,0.106,0.118,0.128,0.132,0.128,0.132,0.138,0.472,0.138
0.0651,0.016,0.042,0.042,0.048,0.05,0.054,0.058,0.0632,0.0696,0.092,0.102,0.11,0.12,0.13,0.134,0.128,0.13,0.14,0.464,0.138
0.0652,0.016,0.046,0.046,0.048,0.052,0.056,0.058,0.0664,0.072,0.096,0.104,0.112,0.12,0.132,0.134,0.128,0.132,0.138,0.464,0.138
0.0653,0.018,0.05,0.048,0.05,0.054,0.06,0.06,0.068,0.0752,0.098,0.108,0.114,0.124,0.134,0.136,0.13,0.134,0.138,0.472,0.138
0.0654,0.014,0.05,0.05,0.056,0.056,0.062,0.066,0.0712,0.0784,0.1,0.11,0.116,0.126,0.136,0.136,0.132,0.134,0.14,0.464,0.138
0.0655,0.018,0.054,0.054,0.054,0.058,0.064,0.066,0.0752,0.0808,0.104,0.114,0.118,0.128,0.136,0.136,0.132,0.134,0.14,0.464,0.136
0.0656,0.016,0.058,0.056,0.058,0.062,0.068,0.07,0.0784,0.0832,0.104,0.114,0.118,0.128,0.138,0.138,0.13,0.134,0.14,0.472,0.138
0.0657,0.018,0.06,0.058,0.06,0.064,0.07,0.074,0.08,0.0872,0.108,0.116,0.12,0.128,0.138,0.14,0.132,0.134,0.142,0.464,0.138
0.0658,0.018,0.062,0.06,0.064,0.07,0.074,0.078,0.0832,0.0896,0.11,0.118,0.122,0.13,0.138,0.138,0.132,0.136,0.142,0.472,0.138
0.0659,0.016,0.066,0.064,0.068,0.072,0.076,0.076,0.0864,0.0912,0.114,0.12,0.124,0.132,0.14,0.14,0.132,0.136,0.14,0.464,0.14
0.066,0.016,0.068,0.066,0.07,0.074,0.078,0.082,0.0888,0.0944,0.114,0.122,0.126,0.134,0.14,0.14,0.134,0.136,0.142,0.464,0.138
0.0661,0.018,0.07,0.07,0.072,0.076,0.082,0.084,0.0928,0.0984,0.116,0.124,0.126,0.132,0.142,0.14,0.134,0.136,0.142,0.464,0.138
0.0662,0.016,0.074,0.072,0.074,0.08,0.086,0.088,0.0952,0.1,0.118,0.126,0.128,0.136,0.142,0.142,0.134,0.138,0.142,0.472,0.138
0.0663,0.016,0.076,0.076,0.078,0.082,0.088,0.09,0.0976,0.104,0.122,0.126,0.13,0.138,0.142,0.14,0.134,0.138,0.142,0.472,0.138
0.0664,0.016,0.078,0.078,0.082,0.084,0.09,0.092,0.1008,0.1064,0.122,0.126,0.132,0.136,0.142,0.142,0.134,0.14,0.142,0.472,0.138
0.0665,0.016,0.084,0.08,0.086,0.086,0.092,0.096,0.1024,0.1072,0.124,0.13,0.132,0.138,0.142,0.142,0.136,0.138,0.144,0.472,0.136
0.0666,0.016,0.088,0.084,0.09,0.092,0.094,0.098,0.1064,0.1104,0.126,0.128,0.134,0.138,0.144,0.142,0.136,0.14,0.144,0.472,0.138
0.0667,0.016,0.088,0.09,0.092,0.094,0.1,0.102,0.108,0.1128,0.13,0.134,0.134,0.14,0.144,0.144,0.136,0.138,0.144,0.472,0.138
0.0668,0.016,0.092,0.09,0.092,0.098,0.102,0.106,0.1112,0.1152,0.132,0.134,0.136,0.142,0.144,0.144,0.136,0.14,0.142,0.48,0.136
0.0669,0.016,0.094,0.092,0.098,0.098,0.104,0.106,0.1136,0.1168,0.132,0.136,0.138,0.142,0.146,0.144,0.136,0.138,0.144,0.472,0.138
0.067,0.016,0.098,0.096,0.1,0.104,0.106,0.11,0.1152,0.1184,0.134,0.136,0.138,0.142,0.146,0.146,0.136,0.14,0.144,0.472,0.138
0.0671,0.016,0.1,0.098,0.102,0.104,0.11,0.112,0.1184,0.1208,0.136,0.136,0.14,0.144,0.146,0.146,0.138,0.14,0.144,0.472,0.138
0.0672,0.018,0.104,0.102,0.106,0.108,0.11,0.114,0.12,0.1232,0.136,0.138,0.14,0.144,0.148,0.148,0.138,0.14,0.144,0.48,0.138
0.0673,0.016,0.104,0.104,0.108,0.11,0.114,0.118,0.1216,0.1248,0.138,0.14,0.142,0.144,0.148,0.146,0.138,0.138,0.144,0.472,0.14
0.0674,0.018,0.108,0.106,0.112,0.112,0.116,0.118,0.124,0.1264,0.14,0.142,0.142,0.146,0.15,0.146,0.138,0.14,0.144,0.472,0.138
0.0675,0.016,0.11,0.11,0.112,0.114,0.12,0.122,0.1264,0.128,0.144,0.14,0.142,0.146,0.15,0.144,0.136,0.142,0.144,0.48,0.138
0.0676,0.014,0.114,0.11,0.116,0.116,0.12,0.122,0.128,0.1312,0.142,0.142,0.144,0.148,0.148,0.146,0.138,0.138,0.144,0.456,0.138
0.0677,0.018,0.114,0.114,0.118,0.118,0.122,0.126,0.1304,0.132,0.142,0.142,0.144,0.148,0.15,0.148,0.138,0.14,0.144,0.472,0.138
0.0678,0.016,0.118,0.116,0.118,0.12,0.124,0.128,0.132,0.1344,0.144,0.144,0.144,0.146,0.15,0.148,0.138,0.14,0.144,0.48,0.138
0.0679,0.016,0.12,0.12,0.122,0.124,0.128,0.128,0.1344,0.1344,0.146,0.144,0.144,0.15,0.15,0.148,0.14,0.14,0.144,0.472,0.138
0.068,0.018,0.122,0.122,0.124,0.124,0.128,0.13,0.1368,0.136,0.148,0.144,0.148,0.148,0.152,0.148,0.138,0.14,0.146,0.472,0.138
0.0681,0.016,0.126,0.124,0.128,0.126,0.13,0.132,0.1376,0.1384,0.148,0.144,0.148,0.148,0.15,0.148,0.14,0.14,0.146,0.472,0.138
0.0682,0.016,0.128,0.126,0.128,0.128,0.132,0.134,0.1384,0.14,0.148,0.148,0.148,0.15,0.152,0.148,0.14,0.14,0.148,0.472,0.138
0.0683,0.016,0.13,0.128,0.13,0.13,0.134,0.136,0.14,0.1408,0.15,0.148,0.148,0.15,0.15,0.148,0.138,0.142,0.146,0.48,0.138
0.0684,0.016,0.13,0.128,0.132,0.13,0.134,0.14,0.1424,0.1432,0.15,0.148,0.148,0.15,0.152,0.148,0.138,0.142,0.144,0.48,0.138
0.0685,0.018,0.132,0.132,0.132,0.136,0.136,0.138,0.1416,0.1424,0.15,0.148,0.15,0.15,0.152,0.15,0.138,0.14,0.144,0.48,0.136
0.0686,0.016,0.134,0.134,0.136,0.134,0.138,0.14,0.1424,0.1432,0.152,0.148,0.15,0.152,0.148,0.148,0.138,0.142,0.148,0.472,0.138
0.0687,0.016,0.138,0.136,0.138,0.136,0.14,0.142,0.144,0.1464,0.154,0.15,0.15,0.15,0.152,0.15,0.138,0.142,0.146,0.472,0.138
0.0688,0.018,0.138,0.136,0.138,0.138,0.142,0.144,0.1448,0.1464,0.152,0.15,0.15,0.152,0.152,0.152,0.138,0.142,0.148,0.472,0.136
0.0689,0.016,0.14,0.138,0.14,0.14,0.14,0.144,0.1464,0.1456,0.154,0.15,0.15,0.152,0.152,0.15,0.138,0.142,0.148,0.472,0.138
0.069,0.016,0.142,0.138,0.142,0.14,0.144,0.146,0.148,0.1464,0.154,0.15,0.15,0.154,0.152,0.15,0.138,0.142,0.148,0.472,0.138
0.0691,0.014,0.144,0.14,0.144,0.142,0.144,0.146,0.1496,0.148,0.154,0.15,0.15,0.152,0.152,0.152,0.14,0.142,0.146,0.472,0.138
0.0692,0.018,0.144,0.144,0.144,0.142,0.144,0.146,0.1488,0.1488,0.156,0.152,0.15,0.152,0.154,0.15,0.14,0.144,0.146,0.472,0.138
0.0693,0.016,0.146,0.142,0.146,0.144,0.146,0.148,0.1504,0.1496,0.156,0.152,0.152,0.152,0.154,0.15,0.14,0.142,0.146,0.472,0.138
0.0694,0.016,0.146,0.148,0.146,0.144,0.146,0.15,0.1504,0.1504,0.156,0.152,0.152,0.152,0.154,0.15,0.14,0.142,0.144,0.472,0.136
0.0695,0.016,0.146,0.148,0.148,0.146,0.148,0.15,0.1504,0.1504,0.156,0.154,0.152,0.154,0.152,0.15,0.14,0.142,0.146,0.472,0.136
0.0696,0.018,0.148,0.148,0.148,0.146,0.148,0.152,0.1528,0.1512,0.156,0.152,0.15,0.152,0.152,0.152,0.14,0.142,0.148,0.472,0.138
0.0697,0.018,0.15,0.148,0.148,0.146,0.148,0.15,0.1528,0.1504,0.156,0.152,0.152,0.152,0.152,0.15,0.14,0.142,0.148,0.472,0.136
0.0698,0.016,0.15,0.148,0.152,0.148,0.15,0.152,0.1528,0.1504,0.156,0.152,0.154,0.154,0.154,0.15,0.142,0.142,0.146,0.464,0.138
0.0699,0.016,0.15,0.15,0.152,0.148,0.152,0.15,0.1536,0.1528,0.156,0.152,0.152,0.154,0.154,0.15,0.14,0.144,0.146,0.472,0.136
0.07,0.016,0.15,0.15,0.15,0.148,0.152,0.152,0.1552,0.1536,0.158,0.152,0.152,0.154,0.152,0.15,0.138,0.142,0.148,0.472,0.138
0.0701,0.016,0.152,0.152,0.152,0.15,0.152,0.152,0.1536,0.1528,0.158,0.152,0.152,0.154,0.154,0.15,0.14,0.14,0.148,0.472,0.136
0.0702,0.016,0.152,0.152,0.152,0.15,0.15,0.152,0.156,0.1544,0.158,0.154,0.152,0.152,0.152,0.152,0.138,0.142,0.146,0.472,0.138
0.0703,0.016,0.154,0.15,0.154,0.15,0.152,0.154,0.1552,0.1536,0.16,0.152,0.154,0.154,0.156,0.152,0.14,0.142,0.148,0.464,0.138
0.0704,0.018,0.154,0.154,0.154,0.152,0.152,0.154,0.1552,0.1536,0.158,0.154,0.154,0.154,0.154,0.148,0.14,0.144,0.148,0.472,0.138
0.0705,0.018,0.154,0.152,0.156,0.152,0.154,0.154,0.156,0.1536,0.16,0.152,0.154,0.154,0.154,0.15,0.142,0.142,0.148,0.472,0.138
0.0706,0.016,0.154,0.154,0.156,0.15,0.154,0.154,0.1576,0.1552,0.16,0.152,0.154,0.154,0.154,0.152,0.14,0.14,0.148,0.472,0.136
0.0707,0.016,0.154,0.156,0.154,0.152,0.154,0.156,0.1568,0.1536,0.16,0.154,0.152,0.154,0.154,0.15,0.138,0.142,0.146,0.48,0.138
0.0708,0.018,0.156,0.156,0.156,0.152,0.154,0.156,0.1576,0.156,0.16,0.154,0.154,0.154,0.154,0.152,0.14,0.142,0.144,0.472,0.138
0.0709,0.018,0.156,0.156,0.156,0.15,0.154,0.156,0.1584,0.1544,0.16,0.152,0.154,0.154,0.154,0.152,0.14,0.142,0.146,0.472,0.136
0.071,0.016,0.154,0.156,0.156,0.152,0.156,0.156,0.1568,0.1552,0.162,0.154,0.154,0.156,0.152,0.15,0.14,0.14,0.146,0.464,0.136
0.0711,0.016,0.156,0.156,0.156,0.154,0.152,0.156,0.1584,0.1552,0.16,0.154,0.154,0.152,0.154,0.15,0.14,0.142,0.148,0.464,0.136
0.0712,0.016,0.158,0.16,0.158,0.154,0.154,0.156,0.1576,0.1568,0.16,0.154,0.154,0.154,0.154,0.15,0.138,0.142,0.146,0.464,0.136
0.0713,0.018,0.158,0.156,0.16,0.152,0.156,0.156,0.1584,0.1568,0.16,0.154,0.154,0.154,0.154,0.15,0.14,0.142,0.148,0.44,0.138
0.0714,0.016,0.158,0.158,0.158,0.154,0.154,0.158,0.1584,0.1552,0.158,0.152,0.152,0.154,0.152,0.15,0.14,0.142,0.146,0.472,0.138
0.0715,0.018,0.158,0.158,0.158,0.154,0.156,0.158,0.16,0.1552,0.158,0.154,0.154,0.154,0.152,0.15,0.14,0.142,0.144,0.464,0.136
0.0716,0.016,0.16,0.16,0.158,0.156,0.154,0.156,0.1584,0.1552,0.162,0.156,0.154,0.154,0.152,0.148,0.14,0.144,0.146,0.464,0.136
0.0717,0.016,0.16,0.158,0.16,0.154,0.156,0.158,0.1584,0.1552,0.16,0.152,0.154,0.154,0.152,0.15,0.138,0.142,0.146,0.464,0.138
0.0718,0.018,0.16,0.16,0.162,0.154,0.156,0.158,0.1576,0.156,0.16,0.154,0.154,0.154,0.154,0.15,0.14,0.142,0.148,0.464,0.136
0.0719,0.016,0.158,0.16,0.162,0.156,0.154,0.158,0.1576,0.156,0.16,0.154,0.154,0.154,0.152,0.15,0.138,0.142,0.146,0.464,0.138
0.072,0.016,0.16,0.16,0.16,0.154,0.156,0.158,0.1584,0.156,0.16,0.152,0.154,0.154,0.154,0.15,0.138,0.142,0.148,0.472,0.138
0.0721,0.016,0.16,0.16,0.16,0.156,0.156,0.158,0.1592,0.1552,0.16,0.156,0.156,0.154,0.152,0.15,0.14,0.14,0.148,0.456,0.138
0.0722,0.018,0.162,0.162,0.162,0.156,0.156,0.16,0.1584,0.156,0.16,0.154,0.154,0.154,0.152,0.15,0.142,0.142,0.146,0.464,0.136
0.0723,0.016,0.16,0.16,0.158,0.156,0.158,0.158,0.1592,0.156,0.16,0.154,0.152,0.156,0.154,0.15,0.14,0.142,0.144,0.464,0.138
0.0724,0.016,0.16,0.16,0.16,0.154,0.156,0.16,0.1584,0.156,0.16,0.154,0.152,0.152,0.156,0.15,0.14,0.142,0.144,0.472,0.138
0.0725,0.016,0.162,0.16,0.16,0.154,0.156,0.16,0.1584,0.156,0.16,0.154,0.154,0.154,0.154,0.15,0.14,0.142,0.148,0.464,0.136
0.0726,0.016,0.162,0.16,0.162,0.156,0.156,0.158,0.1592,0.1568,0.158,0.154,0.154,0.154,0.154,0.148,0.138,0.142,0.146,0.464,0.136
0.0727,0.016,0.164,0.16,0.16,0.156,0.156,0.158,0.1592,0.1576,0.16,0.154,0.154,0.154,0.154,0.15,0.142,0.142,0.146,0.464,0.136
0.0728,0.016,0.162,0.162,0.162,0.156,0.158,0.16,0.16,0.1592,0.16,0.156,0.156,0.156,0.154,0.15,0.14,0.142,0.144,0.456,0.136
0.0729,0.016,0.162,0.16,0.162,0.154,0.158,0.16,0.1584,0.1568,0.162,0.154,0.154,0.154,0.154,0.15,0.14,0.142,0.148,0.464,0.136
0.073,0.016,0.16,0.16,0.16,0.156,0.156,0.16,0.16,0.1584,0.16,0.152,0.154,0.154,0.154,0.15,0.138,0.14,0.144,0.464,0.138
0.0731,0.018,0.16,0.162,0.162,0.158,0.156,0.16,0.1592,0.1568,0.162,0.156,0.154,0.154,0.152,0.15,0.14,0.142,0.144,0.464,0.138
0.0732,0.018,0.162,0.16,0.162,0.156,0.158,0.16,0.16,0.1568,0.16,0.154,0.154,0.152,0.152,0.15,0.14,0.142,0.148,0.464,0.138
0.0733,0.016,0.162,0.162,0.162,0.158,0.156,0.16,0.16,0.1576,0.16,0.152,0.154,0.154,0.154,0.15,0.14,0.142,0.146,0.464,0.136
0.0734,0.018,0.162,0.162,0.16,0.156,0.156,0.16,0.1592,0.1576,0.162,0.154,0.154,0.154,0.154,0.15,0.138,0.142,0.144,0.464,0.138
0.0735,0.016,0.162,0.16,0.16,0.156,0.158,0.16,0.1608,0.1576,0.16,0.154,0.154,0.156,0.152,0.148,0.14,0.14,0.146,0.464,0.138
0.0736,0.016,0.162,0.162,0.162,0.156,0.156,0.16,0.1608,0.1568,0.16,0.154,0.154,0.154,0.154,0.15,0.14,0.142,0.146,0.456,0.138
0.0737,0.018,0.162,0.16,0.16,0.156,0.156,0.16,0.16,0.1568,0.16,0.156,0.152,0.152,0.152,0.15,0.138,0.14,0.148,0.464,0.136
0.0738,0.016,0.162,0.162,0.162,0.158,0.156,0.158,0.1592,0.1568,0.16,0.152,0.152,0.156,0.154,0.15,0.14,0.142,0.144,0.464,0.138
0.0739,0.016,0.162,0.16,0.162,0.156,0.158,0.16,0.16,0.156,0.16,0.154,0.154,0.156,0.154,0.15,0.14,0.142,0.148,0.464,0.138
0.074,0.016,0.16,0.16,0.16,0.158,0.158,0.158,0.1608,0.1568,0.16,0.154,0.156,0.154,0.154,0.148,0.14,0.142,0.146,0.464,0.138
0.0741,0.016,0.162,0.16,0.162,0.156,0.156,0.16,0.16,0.1568,0.162,0.154,0.154,0.154,0.154,0.15,0.14,0.142,0.144,0.464,0.136
0.0742,0.016,0.162,0.16,0.162,0.156,0.156,0.16,0.1608,0.1584,0.16,0.154,0.154,0.154,0.152,0.152,0.138,0.14,0.146,0.464,0.138
0.0743,0.016,0.164,0.162,0.162,0.156,0.156,0.16,0.16,0.1576,0.16,0.154,0.154,0.154,0.152,0.15,0.14,0.142,0.144,0.464,0.136
0.0744,0.018,0.16,0.16,0.162,0.156,0.158,0.158,0.16,0.1576,0.16,0.154,0.152,0.152,0.154,0.15,0.14,0.142,0.146,0.464,0.136
0.0745,0.016,0.162,0.162,0.162,0.158,0.16,0.158,0.16,0.1568,0.16,0.154,0.152,0.154,0.152,0.15,0.14,0.14,0.144,0.464,0.138
0.0746,0.016,0.16,0.16,0.162,0.156,0.158,0.16,0.1608,0.1584,0.16,0.154,0.154,0.154,0.152,0.148,0.14,0.142,0.148,0.464,0.136
0.0747,0.016,0.162,0.164,0.164,0.156,0.16,0.158,0.1592,0.1584,0.16,0.154,0.152,0.154,0.154,0.15,0.138,0.142,0.144,0.464,0.138
0.0748,0.016,0.162,0.164,0.16,0.156,0.158,0.16,0.16,0.1568,0.16,0.152,0.154,0.152,0.154,0.152,0.14,0.14,0.146,0.456,0.136
0.0749,0.016,0.16,0.162,0.16,0.158,0.16,0.16,0.1608,0.1568,0.16,0.154,0.154,0.154,0.152,0.15,0.138,0.142,0.144,0.464,0.136
0.075,0.016,0.162,0.164,0.162,0.156,0.158,0.16,0.16,0.1584,0.16,0.152,0.154,0.154,0.154,0.148,0.138,0.142,0.146,0.464,0.136
0.0751,0.016,0.162,0.162,0.162,0.158,0.158,0.158,0.16,0.1584,0.162,0.154,0.154,0.154,0.152,0.148,0.138,0.142,0.146,0.456,0.138
0.0752,0.016,0.162,0.162,0.16,0.156,0.158,0.16,0.16,0.1576,0.16,0.154,0.152,0.154,0.152,0.148,0.14,0.142,0.146,0.464,0.136
0.0753,0.016,0.162,0.164,0.162,0.158,0.158,0.16,0.1608,0.1568,0.16,0.154,0.154,0.154,0.154,0.15,0.138,0.142,0.148,0.456,0.136
0.0754,0.016,0.162,0.162,0.162,0.156,0.16,0.16,0.16,0.156,0.16,0.154,0.154,0.152,0.154,0.148,0.138,0.14,0.144,0.456,0.138
0.0755,0.016,0.164,0.162,0.162,0.158,0.156,0.16,0.1608,0.1584,0.16,0.154,0.156,0.154,0.154,0.15,0.14,0.14,0.146,0.456,0.136
0.0756,0.018,0.162,0.162,0.162,0.158,0.158,0.16,0.1608,0.1576,0.158,0.154,0.154,0.156,0.154,0.15,0.14,0.142,0.146,0.456,0.136
0.0757,0.016,0.162,0.16,0.162,0.156,0.156,0.162,0.1592,0.1576,0.16,0.154,0.154,0.154,0.154,0.148,0.142,0.142,0.146,0.456,0.136
0.0758,0.016,0.162,0.162,0.16,0.156,0.16,0.16,0.1608,0.1568,0.162,0.156,0.152,0.154,0.154,0.15,0.14,0.14,0.148,0.44,0.136
0.0759,0.016,0.162,0.162,0.162,0.154,0.16,0.162,0.1608,0.1568,0.162,0.154,0.156,0.154,0.154,0.152,0.14,0.142,0.148,0.472,0.138
0.076,0.016,0.138,0.156,0.16,0.114,0.154,0.146,0.1584,0.1432,0.15,0.15,0.152,0.15,0.154,0.152,0.14,0.144,0.148,0.48,0.14
0.0761,0.016,0.048,0.12,0.126,0.03,0.116,0.072,0.124,0.0648,0.078,0.11,0.118,0.112,0.148,0.146,0.138,0.142,0.142,0.496,0.14
0.0762,0.016,0.02,0.034,0.036,0.02,0.032,0.022,0.0368,0.0208,0.022,0.036,0.046,0.046,0.108,0.11,0.116,0.124,0.118,0.472,0.14
0.0763,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.02,0.0176,0.022,0.022,0.024,0.026,0.05,0.06,0.072,0.086,0.09,0.376,0.142
0.0764,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.0192,0.02,0.02,0.022,0.032,0.034,0.048,0.056,0.066,0.09,0.368,0.142
0.0765,0.016,0.02,0.02,0.02,0.024,0.022,0.022,0.0184,0.0224,0.032,0.032,0.044,0.084,0.054,0.078,0.082,0.084,0.122,0.408,0.144
0.0766,0.014,0.068,0.022,0.022,0.104,0.024,0.066,0.0296,0.0984,0.118,0.108,0.124,0.15,0.118,0.136,0.128,0.126,0.148,0.528,0.144
0.0767,0.016,0.154,0.092,0.088,0.158,0.112,0.152,0.1208,0.1584,0.166,0.158,0.162,0.162,0.156,0.158,0.148,0.152,0.154,0.576,0.144
0.0768,0.016,0.168,0.16,0.16,0.162,0.162,0.166,0.164,0.1648,0.172,0.164,0.166,0.166,0.164,0.16,0.152,0.154,0.154,0.6,0.148
0.0769,0.018,0.172,0.17,0.168,0.164,0.166,0.168,0.168,0.1672,0.174,0.166,0.168,0.168,0.166,0.162,0.154,0.154,0.156,0.616,0.148
0.077,0.018,0.17,0.17,0.17,0.16,0.166,0.166,0.1688,0.1656,0.174,0.166,0.168,0.17,0.168,0.166,0.154,0.156,0.156,0.624,0.148
0.0771,0.018,0.142,0.168,0.168,0.112,0.162,0.154,0.1648,0.148,0.156,0.162,0.166,0.16,0.168,0.164,0.156,0.156,0.158,0.64,0.148
0.0772,0.018,0.032,0.12,0.126,0.022,0.116,0.056,0.1232,0.048,0.064,0.104,0.116,0.102,0.158,0.156,0.152,0.156,0.152,0.648,0.15
0.0773,0.016,0.02,0.022,0.024,0.02,0.024,0.02,0.024,0.0208,0.02,0.022,0.028,0.024,0.092,0.094,0.11,0.128,0.108,0.576,0.152
0.0774,0.018,0.02,0.022,0.022,0.022,0.02,0.02,0.0192,0.0184,0.02,0.022,0.022,0.02,0.026,0.03,0.038,0.056,0.048,0.368,0.152
0.0775,0.016,0.022,0.02,0.02,0.022,0.02,0.02,0.02,0.0184,0.02,0.02,0.022,0.02,0.02,0.022,0.022,0.026,0.036,0.2,0.152
0.0776,0.016,0.02,0.02,0.022,0.02,0.02,0.018,0.02,0.0192,0.02,0.018,0.02,0.022,0.02,0.022,0.024,0.026,0.06,0.216,0.152
0.0777,0.016,0.02,0.02,0.02,0.022,0.02,0.022,0.0192,0.02,0.026,0.022,0.03,0.07,0.032,0.058,0.06,0.058,0.118,0.504,0.154
0.0778,0.016,0.05,0.02,0.02,0.09,0.02,0.052,0.0224,0.0872,0.112,0.1,0.122,0.156,0.114,0.14,0.132,0.132,0.156,0.704,0.156
0.0779,0.016,0.152,0.076,0.074,0.158,0.1,0.15,0.1136,0.16,0.174,0.162,0.172,0.176,0.168,0.172,0.16,0.162,0.164,0.76,0.156
0.078,0.016,0.174,0.16,0.158,0.168,0.164,0.17,0.1656,0.1696,0.18,0.172,0.176,0.176,0.176,0.176,0.162,0.166,0.164,0.776,0.154
0.0781,0.018,0.176,0.174,0.174,0.168,0.17,0.172,0.1712,0.172,0.18,0.176,0.178,0.178,0.176,0.176,0.166,0.168,0.164,0.792,0.156
0.0782,0.016,0.176,0.176,0.174,0.166,0.172,0.172,0.1728,0.1728,0.182,0.176,0.178,0.18,0.178,0.176,0.166,0.168,0.166,0.8,0.156
0.0783,0.016,0.178,0.174,0.174,0.17,0.174,0.17,0.1728,0.172,0.182,0.176,0.18,0.178,0.176,0.176,0.168,0.17,0.168,0.8,0.158
0.0784,0.016,0.176,0.174,0.176,0.166,0.174,0.172,0.1728,0.1704,0.18,0.178,0.18,0.18,0.176,0.178,0.166,0.17,0.166,0.832,0.158
0.0785,0.016,0.168,0.172,0.172,0.154,0.17,0.168,0.1704,0.1672,0.176,0.176,0.18,0.18,0.178,0.178,0.17,0.17,0.166,0.84,0.158
